stg,mid_age,run,metric,diversity
75,106.85,6,genusSIB,15.6
76,97.2,6,speciesRT,18.46
76,97.2,6,speciesBC,3.36
76,97.2,6,speciesSIB,17.04
76,97.2,6,genusRT,32.11
76,97.2,6,genusBC,11.62
76,97.2,6,genusSIB,24.46
77,91.645,6,speciesRT,14.86
77,91.645,6,speciesBC,5.15
77,91.645,6,speciesSIB,12.58
77,91.645,6,genusRT,29.53
77,91.645,6,genusBC,14.74
77,91.645,6,genusSIB,20.15
78,87.545,6,speciesRT,25.15
78,87.545,6,speciesBC,5.57
78,87.545,6,speciesSIB,23.05
78,87.545,6,genusRT,41.64
78,87.545,6,genusBC,15.7
78,87.545,6,genusSIB,32.84
79,84.675,6,speciesRT,7.32
79,84.675,6,speciesBC,7.32
79,84.675,6,speciesSIB,0
79,84.675,6,genusRT,17.79
79,84.675,6,genusBC,17.79
79,84.675,6,genusSIB,0
80,77.91,6,speciesRT,23.3
80,77.91,6,speciesBC,7.32
80,77.91,6,speciesSIB,20.15
80,77.91,6,genusRT,40.43
80,77.91,6,genusBC,17.79
80,77.91,6,genusSIB,31.01
81,69.105,6,speciesRT,23.51
81,69.105,6,speciesBC,7.34
81,69.105,6,speciesSIB,21.56
81,69.105,6,genusRT,40.05
81,69.105,6,genusBC,16.95
81,69.105,6,genusSIB,32.46
82,63.85,6,speciesRT,24.95
82,63.85,6,speciesBC,3.29
82,63.85,6,speciesSIB,24.27
82,63.85,6,genusRT,42.13
82,63.85,6,genusBC,12.45
82,63.85,6,genusSIB,36.11
83,58.83,6,speciesRT,21.96
83,58.83,6,speciesBC,6.03
83,58.83,6,speciesSIB,19.2
83,58.83,6,genusRT,37.85
83,58.83,6,genusBC,16.85
83,58.83,6,genusSIB,26.78
84,52.035,6,speciesRT,29.89
84,52.035,6,speciesBC,8.2
84,52.035,6,speciesSIB,26.68
84,52.035,6,genusRT,47.33
84,52.035,6,genusBC,19.88
84,52.035,6,genusSIB,36.13
85,44.55,6,speciesRT,31.21
85,44.55,6,speciesBC,10.14
85,44.55,6,speciesSIB,28.52
85,44.55,6,genusRT,52.33
85,44.55,6,genusBC,23.1
85,44.55,6,genusSIB,42.37
86,39.37,6,speciesRT,8.54
86,39.37,6,speciesBC,7.96
86,39.37,6,speciesSIB,1
86,39.37,6,genusRT,21.38
86,39.37,6,genusBC,20.79
86,39.37,6,genusSIB,1
87,35.805,6,speciesRT,20.13
87,35.805,6,speciesBC,7.85
87,35.805,6,speciesSIB,17.76
87,35.805,6,genusRT,38.52
87,35.805,6,genusBC,20.78
87,35.805,6,genusSIB,29.25
88,30.595,6,speciesRT,11.7
88,30.595,6,speciesBC,4.28
88,30.595,6,speciesSIB,8.83
88,30.595,6,genusRT,26.26
88,30.595,6,genusBC,15.44
88,30.595,6,genusSIB,14.71
89,25.165,6,speciesRT,6.31
89,25.165,6,speciesBC,5.27
89,25.165,6,speciesSIB,1.24
89,25.165,6,genusRT,17.62
89,25.165,6,genusBC,16.56
89,25.165,6,genusSIB,1.21
90,19.515,6,speciesRT,16.89
90,19.515,6,speciesBC,5.46
90,19.515,6,speciesSIB,14.05
90,19.515,6,genusRT,34.6
90,19.515,6,genusBC,16.69
90,19.515,6,genusSIB,24.7
91,13.81,6,speciesRT,15.96
91,13.81,6,speciesBC,8.19
91,13.81,6,speciesSIB,12.13
91,13.81,6,genusRT,30.04
91,13.81,6,genusBC,19.1
91,13.81,6,genusSIB,19.31
92,8.48,6,speciesRT,16.34
92,8.48,6,speciesBC,7.4
92,8.48,6,speciesSIB,13.3
92,8.48,6,genusRT,27.74
92,8.48,6,genusBC,16.95
92,8.48,6,genusSIB,21
93,3.96,6,speciesRT,11.39
93,3.96,6,speciesBC,6.25
93,3.96,6,speciesSIB,9.49
93,3.96,6,genusRT,17.9
93,3.96,6,genusBC,12.06
93,3.96,6,genusSIB,13.58
94,1.30085,6,speciesRT,11.05
94,1.30085,6,speciesBC,3.45
94,1.30085,6,speciesSIB,11.05
94,1.30085,6,genusRT,14.84
94,1.30085,6,genusBC,6.63
94,1.30085,6,genusSIB,14.84
70,140.4,7,speciesRT,NA
70,140.4,7,speciesBC,NA
70,140.4,7,speciesSIB,NA
70,140.4,7,genusRT,21.42
70,140.4,7,genusBC,0.2
70,140.4,7,genusSIB,21.22
71,135.15,7,speciesRT,1.16
71,135.15,7,speciesBC,0.16
71,135.15,7,speciesSIB,1
71,135.15,7,genusRT,5.96
71,135.15,7,genusBC,5.44
71,135.15,7,genusSIB,1
72,129.55,7,speciesRT,6.05
72,129.55,7,speciesBC,0.72
72,129.55,7,speciesSIB,5.75
72,129.55,7,genusRT,13.49
72,129.55,7,genusBC,5.4
72,129.55,7,genusSIB,9.66
73,123.95,7,speciesRT,2.85
73,123.95,7,speciesBC,2.09
73,123.95,7,speciesSIB,1
73,123.95,7,genusRT,8.63
73,123.95,7,genusBC,8.15
73,123.95,7,genusSIB,1
74,117.3,7,speciesRT,8.28
74,117.3,7,speciesBC,2.17
74,117.3,7,speciesSIB,6.98
74,117.3,7,genusRT,18.8
74,117.3,7,genusBC,8.04
74,117.3,7,genusSIB,12.98
75,106.85,7,speciesRT,12.12
75,106.85,7,speciesBC,2.91
75,106.85,7,speciesSIB,10.93
75,106.85,7,genusRT,22.8
75,106.85,7,genusBC,11.14
75,106.85,7,genusSIB,15.36
76,97.2,7,speciesRT,18.23
76,97.2,7,speciesBC,3.12
76,97.2,7,speciesSIB,17.02
76,97.2,7,genusRT,31.96
76,97.2,7,genusBC,11.69
76,97.2,7,genusSIB,24.17
77,91.645,7,speciesRT,15.17
77,91.645,7,speciesBC,4.97
77,91.645,7,speciesSIB,12.91
77,91.645,7,genusRT,28.76
77,91.645,7,genusBC,14.89
77,91.645,7,genusSIB,19.2
78,87.545,7,speciesRT,25.42
78,87.545,7,speciesBC,5.74
78,87.545,7,speciesSIB,23.19
78,87.545,7,genusRT,42.31
78,87.545,7,genusBC,15.79
78,87.545,7,genusSIB,33.33
79,84.675,7,speciesRT,7.44
79,84.675,7,speciesBC,7.44
79,84.675,7,speciesSIB,0
79,84.675,7,genusRT,18.16
79,84.675,7,genusBC,18.16
79,84.675,7,genusSIB,0
80,77.91,7,speciesRT,23.19
80,77.91,7,speciesBC,7.44
80,77.91,7,speciesSIB,20.29
80,77.91,7,genusRT,40.83
80,77.91,7,genusBC,18.16
80,77.91,7,genusSIB,31.3
81,69.105,7,speciesRT,23.03
81,69.105,7,speciesBC,7.08
81,69.105,7,speciesSIB,21.3
81,69.105,7,genusRT,38.84
81,69.105,7,genusBC,17.77
81,69.105,7,genusSIB,31.07
82,63.85,7,speciesRT,24.41
82,63.85,7,speciesBC,2.71
82,63.85,7,speciesSIB,23.85
82,63.85,7,genusRT,42.56
82,63.85,7,genusBC,12.62
82,63.85,7,genusSIB,36.25
83,58.83,7,speciesRT,22.79
83,58.83,7,speciesBC,5.8
83,58.83,7,speciesSIB,20.03
83,58.83,7,genusRT,37.09
83,58.83,7,genusBC,16.27
83,58.83,7,genusSIB,26.46
84,52.035,7,speciesRT,29.44
84,52.035,7,speciesBC,8.4
84,52.035,7,speciesSIB,26.18
84,52.035,7,genusRT,46.95
84,52.035,7,genusBC,19.45
84,52.035,7,genusSIB,36.23
85,44.55,7,speciesRT,30.52
85,44.55,7,speciesBC,10.57
85,44.55,7,speciesSIB,27.52
85,44.55,7,genusRT,51.74
85,44.55,7,genusBC,22.65
85,44.55,7,genusSIB,42.12
86,39.37,7,speciesRT,8.87
86,39.37,7,speciesBC,8.17
86,39.37,7,speciesSIB,1
86,39.37,7,genusRT,20.77
86,39.37,7,genusBC,20.12
86,39.37,7,genusSIB,1
87,35.805,7,speciesRT,20.82
87,35.805,7,speciesBC,8.16
87,35.805,7,speciesSIB,18.41
87,35.805,7,genusRT,38.06
87,35.805,7,genusBC,20.12
87,35.805,7,genusSIB,29.2
88,30.595,7,speciesRT,12.13
88,30.595,7,speciesBC,4.43
88,30.595,7,speciesSIB,9.2
88,30.595,7,genusRT,25.91
88,30.595,7,genusBC,15.13
88,30.595,7,genusSIB,15.06
89,25.165,7,speciesRT,6.55
89,25.165,7,speciesBC,5.58
89,25.165,7,speciesSIB,1.21
89,25.165,7,genusRT,17.21
89,25.165,7,genusBC,16.16
89,25.165,7,genusSIB,1.17
90,19.515,7,speciesRT,17.54
90,19.515,7,speciesBC,5.59
90,19.515,7,speciesSIB,14.66
90,19.515,7,genusRT,34.59
90,19.515,7,genusBC,16.32
90,19.515,7,genusSIB,25.08
91,13.81,7,speciesRT,15.4
91,13.81,7,speciesBC,8.18
91,13.81,7,speciesSIB,11.53
91,13.81,7,genusRT,29.22
91,13.81,7,genusBC,18.62
91,13.81,7,genusSIB,19.19
92,8.48,7,speciesRT,16.55
92,8.48,7,speciesBC,7.41
92,8.48,7,speciesSIB,13.74
92,8.48,7,genusRT,26.74
92,8.48,7,genusBC,16.27
92,8.48,7,genusSIB,20.27
93,3.96,7,speciesRT,10.94
93,3.96,7,speciesBC,6.06
93,3.96,7,speciesSIB,9.06
93,3.96,7,genusRT,17.78
93,3.96,7,genusBC,11.8
93,3.96,7,genusSIB,13.43
94,1.30085,7,speciesRT,11.53
94,1.30085,7,speciesBC,3.24
94,1.30085,7,speciesSIB,11.53
94,1.30085,7,genusRT,14.88
94,1.30085,7,genusBC,6.72
94,1.30085,7,genusSIB,14.88
70,140.4,8,speciesRT,NA
70,140.4,8,speciesBC,NA
70,140.4,8,speciesSIB,NA
70,140.4,8,genusRT,21.73
70,140.4,8,genusBC,0.24
70,140.4,8,genusSIB,21.49
71,135.15,8,speciesRT,1.14
71,135.15,8,speciesBC,0.14
71,135.15,8,speciesSIB,1
71,135.15,8,genusRT,6.2
71,135.15,8,genusBC,5.67
71,135.15,8,genusSIB,1
72,129.55,8,speciesRT,5.95
72,129.55,8,speciesBC,0.64
72,129.55,8,speciesSIB,5.67
72,129.55,8,genusRT,13.48
72,129.55,8,genusBC,5.74
72,129.55,8,genusSIB,9.61
73,123.95,8,speciesRT,2.82
73,123.95,8,speciesBC,2.06
73,123.95,8,speciesSIB,1
73,123.95,8,genusRT,8.65
73,123.95,8,genusBC,8.04
73,123.95,8,genusSIB,1
74,117.3,8,speciesRT,8.31
74,117.3,8,speciesBC,2.26
74,117.3,8,speciesSIB,6.9
74,117.3,8,genusRT,18.18
74,117.3,8,genusBC,8.05
74,117.3,8,genusSIB,12.56
75,106.85,8,speciesRT,12.23
75,106.85,8,speciesBC,3.22
75,106.85,8,speciesSIB,10.87
75,106.85,8,genusRT,22.88
75,106.85,8,genusBC,10.94
75,106.85,8,genusSIB,15.49
76,97.2,8,speciesRT,18.73
76,97.2,8,speciesBC,3.46
76,97.2,8,speciesSIB,17.19
76,97.2,8,genusRT,32.07
76,97.2,8,genusBC,11.59
76,97.2,8,genusSIB,24.39
77,91.645,8,speciesRT,14.93
77,91.645,8,speciesBC,5.39
77,91.645,8,speciesSIB,12.54
77,91.645,8,genusRT,29.24
77,91.645,8,genusBC,14.6
77,91.645,8,genusSIB,20.05
78,87.545,8,speciesRT,25.18
78,87.545,8,speciesBC,6.06
78,87.545,8,speciesSIB,22.9
78,87.545,8,genusRT,41.58
78,87.545,8,genusBC,15.79
78,87.545,8,genusSIB,32.47
79,84.675,8,speciesRT,7.42
79,84.675,8,speciesBC,7.42
79,84.675,8,speciesSIB,0
79,84.675,8,genusRT,18.02
79,84.675,8,genusBC,18.02
79,84.675,8,genusSIB,0
80,77.91,8,speciesRT,22.95
80,77.91,8,speciesBC,7.42
80,77.91,8,speciesSIB,19.9
80,77.91,8,genusRT,40.77
80,77.91,8,genusBC,18.02
80,77.91,8,genusSIB,31.13
81,69.105,8,speciesRT,22.92
81,69.105,8,speciesBC,7.15
81,69.105,8,speciesSIB,21.1
81,69.105,8,genusRT,38.86
81,69.105,8,genusBC,17.57
81,69.105,8,genusSIB,31.01
82,63.85,8,speciesRT,24.7
82,63.85,8,speciesBC,2.99
82,63.85,8,speciesSIB,24.2
82,63.85,8,genusRT,42.51
82,63.85,8,genusBC,12.59
82,63.85,8,genusSIB,36.38
83,58.83,8,speciesRT,21.79
83,58.83,8,speciesBC,5.62
83,58.83,8,speciesSIB,19.05
83,58.83,8,genusRT,37.97
83,58.83,8,genusBC,16.49
83,58.83,8,genusSIB,27.26
84,52.035,8,speciesRT,29.79
84,52.035,8,speciesBC,7.95
84,52.035,8,speciesSIB,26.76
84,52.035,8,genusRT,47.16
84,52.035,8,genusBC,19.63
84,52.035,8,genusSIB,36.03
85,44.55,8,speciesRT,30.6
85,44.55,8,speciesBC,9.91
85,44.55,8,speciesSIB,27.69
85,44.55,8,genusRT,53.53
85,44.55,8,genusBC,22.81
85,44.55,8,genusSIB,43.79
86,39.37,8,speciesRT,8.8
86,39.37,8,speciesBC,8.17
86,39.37,8,speciesSIB,1
86,39.37,8,genusRT,21.39
86,39.37,8,genusBC,20.83
86,39.37,8,genusSIB,1
87,35.805,8,speciesRT,20.54
87,35.805,8,speciesBC,8.17
87,35.805,8,speciesSIB,18.19
87,35.805,8,genusRT,38.63
87,35.805,8,genusBC,20.81
87,35.805,8,genusSIB,29.32
88,30.595,8,speciesRT,12.11
88,30.595,8,speciesBC,4.32
88,30.595,8,speciesSIB,9.28
88,30.595,8,genusRT,26.75
88,30.595,8,genusBC,15.58
88,30.595,8,genusSIB,15.62
89,25.165,8,speciesRT,6.55
89,25.165,8,speciesBC,5.45
89,25.165,8,speciesSIB,1.27
89,25.165,8,genusRT,17.69
89,25.165,8,genusBC,16.69
89,25.165,8,genusSIB,1.25
90,19.515,8,speciesRT,16.96
90,19.515,8,speciesBC,5.61
90,19.515,8,speciesSIB,14.13
90,19.515,8,genusRT,34.2
90,19.515,8,genusBC,16.73
90,19.515,8,genusSIB,24.28
91,13.81,8,speciesRT,16.38
91,13.81,8,speciesBC,8.29
91,13.81,8,speciesSIB,12.35
91,13.81,8,genusRT,29.5
91,13.81,8,genusBC,19.33
91,13.81,8,genusSIB,18.85
92,8.48,8,speciesRT,16.55
92,8.48,8,speciesBC,7.57
92,8.48,8,speciesSIB,13.62
92,8.48,8,genusRT,27.41
92,8.48,8,genusBC,16.75
92,8.48,8,genusSIB,20.71
93,3.96,8,speciesRT,11.33
93,3.96,8,speciesBC,6.56
93,3.96,8,speciesSIB,9.2
93,3.96,8,genusRT,18.02
93,3.96,8,genusBC,12.13
93,3.96,8,genusSIB,13.81
94,1.30085,8,speciesRT,11.49
94,1.30085,8,speciesBC,3.52
94,1.30085,8,speciesSIB,11.49
94,1.30085,8,genusRT,15.04
94,1.30085,8,genusBC,6.3
94,1.30085,8,genusSIB,15.04
70,140.4,9,speciesRT,NA
70,140.4,9,speciesBC,NA
70,140.4,9,speciesSIB,NA
70,140.4,9,genusRT,21.66
70,140.4,9,genusBC,0.24
70,140.4,9,genusSIB,21.42
71,135.15,9,speciesRT,1.14
71,135.15,9,speciesBC,0.14
71,135.15,9,speciesSIB,1
71,135.15,9,genusRT,6.1
71,135.15,9,genusBC,5.45
71,135.15,9,genusSIB,1
72,129.55,9,speciesRT,5.77
72,129.55,9,speciesBC,0.59
72,129.55,9,speciesSIB,5.47
72,129.55,9,genusRT,13.72
72,129.55,9,genusBC,5.52
72,129.55,9,genusSIB,9.88
73,123.95,9,speciesRT,2.65
73,123.95,9,speciesBC,1.97
73,123.95,9,speciesSIB,1
73,123.95,9,genusRT,8.48
73,123.95,9,genusBC,7.95
73,123.95,9,genusSIB,1
74,117.3,9,speciesRT,8.29
74,117.3,9,speciesBC,1.98
74,117.3,9,speciesSIB,6.93
74,117.3,9,genusRT,18.26
74,117.3,9,genusBC,7.92
74,117.3,9,genusSIB,12.75
75,106.85,9,speciesRT,12.23
75,106.85,9,speciesBC,3.15
75,106.85,9,speciesSIB,11.06
75,106.85,9,genusRT,22.47
75,106.85,9,genusBC,10.71
75,106.85,9,genusSIB,15.04
76,97.2,9,speciesRT,18.48
76,97.2,9,speciesBC,3.34
76,97.2,9,speciesSIB,17.2
76,97.2,9,genusRT,32.3
76,97.2,9,genusBC,11.41
76,97.2,9,genusSIB,24.65
77,91.645,9,speciesRT,15.24
77,91.645,9,speciesBC,5.05
77,91.645,9,speciesSIB,12.99
77,91.645,9,genusRT,29.08
77,91.645,9,genusBC,14.89
77,91.645,9,genusSIB,19.34
78,87.545,9,speciesRT,25.33
78,87.545,9,speciesBC,5.8
78,87.545,9,speciesSIB,23.26
78,87.545,9,genusRT,41.19
78,87.545,9,genusBC,16.21
78,87.545,9,genusSIB,31.86
79,84.675,9,speciesRT,7.38
79,84.675,9,speciesBC,7.38
79,84.675,9,speciesSIB,0
79,84.675,9,genusRT,18.57
79,84.675,9,genusBC,18.57
79,84.675,9,genusSIB,0
80,77.91,9,speciesRT,22.94
80,77.91,9,speciesBC,7.38
80,77.91,9,speciesSIB,20.22
80,77.91,9,genusRT,40.34
80,77.91,9,genusBC,18.57
80,77.91,9,genusSIB,30.43
81,69.105,9,speciesRT,22.45
81,69.105,9,speciesBC,6.8
81,69.105,9,speciesSIB,20.65
81,69.105,9,genusRT,39.48
81,69.105,9,genusBC,17.65
81,69.105,9,genusSIB,31.58
82,63.85,9,speciesRT,25.66
82,63.85,9,speciesBC,2.93
82,63.85,9,speciesSIB,25.06
82,63.85,9,genusRT,42.36
82,63.85,9,genusBC,12.34
82,63.85,9,genusSIB,36.58
83,58.83,9,speciesRT,22.28
83,58.83,9,speciesBC,6.19
83,58.83,9,speciesSIB,19.35
83,58.83,9,genusRT,37.18
83,58.83,9,genusBC,16.14
83,58.83,9,genusSIB,26.63
84,52.035,9,speciesRT,29.8
84,52.035,9,speciesBC,8.33
84,52.035,9,speciesSIB,26.51
84,52.035,9,genusRT,47.69
84,52.035,9,genusBC,19.83
84,52.035,9,genusSIB,36.62
85,44.55,9,speciesRT,30.95
85,44.55,9,speciesBC,10.04
85,44.55,9,speciesSIB,28.21
85,44.55,9,genusRT,53.75
85,44.55,9,genusBC,23.08
85,44.55,9,genusSIB,43.79
86,39.37,9,speciesRT,8.42
86,39.37,9,speciesBC,7.73
86,39.37,9,speciesSIB,1
86,39.37,9,genusRT,21.6
86,39.37,9,genusBC,20.98
86,39.37,9,genusSIB,1
87,35.805,9,speciesRT,19.65
87,35.805,9,speciesBC,7.76
87,35.805,9,speciesSIB,17.55
87,35.805,9,genusRT,38.77
87,35.805,9,genusBC,21.01
87,35.805,9,genusSIB,29.52
88,30.595,9,speciesRT,11.9
88,30.595,9,speciesBC,4.05
88,30.595,9,speciesSIB,9.28
88,30.595,9,genusRT,26.9
88,30.595,9,genusBC,15.91
88,30.595,9,genusSIB,15.29
89,25.165,9,speciesRT,6.48
89,25.165,9,speciesBC,5.46
89,25.165,9,speciesSIB,1.24
89,25.165,9,genusRT,18.03
89,25.165,9,genusBC,17.03
89,25.165,9,genusSIB,1.22
90,19.515,9,speciesRT,17.55
90,19.515,9,speciesBC,5.54
90,19.515,9,speciesSIB,14.52
90,19.515,9,genusRT,34.57
90,19.515,9,genusBC,17.03
90,19.515,9,genusSIB,24.9
91,13.81,9,speciesRT,16.35
91,13.81,9,speciesBC,8.41
91,13.81,9,speciesSIB,12.37
91,13.81,9,genusRT,29.97
91,13.81,9,genusBC,19.22
91,13.81,9,genusSIB,19.36
92,8.48,9,speciesRT,16.24
92,8.48,9,speciesBC,7.68
92,8.48,9,speciesSIB,13.21
92,8.48,9,genusRT,28.02
92,8.48,9,genusBC,16.88
92,8.48,9,genusSIB,21.56
93,3.96,9,speciesRT,11.1
93,3.96,9,speciesBC,6.34
93,3.96,9,speciesSIB,9.1
93,3.96,9,genusRT,17.49
93,3.96,9,genusBC,11.83
93,3.96,9,genusSIB,13.15
94,1.30085,9,speciesRT,11.56
94,1.30085,9,speciesBC,3.4
94,1.30085,9,speciesSIB,11.56
94,1.30085,9,genusRT,15.28
94,1.30085,9,genusBC,6.27
94,1.30085,9,genusSIB,15.28
70,140.4,10,speciesRT,NA
70,140.4,10,speciesBC,NA
70,140.4,10,speciesSIB,NA
70,140.4,10,genusRT,21.82
70,140.4,10,genusBC,0.22
70,140.4,10,genusSIB,21.6
71,135.15,10,speciesRT,1.17
71,135.15,10,speciesBC,0.17
71,135.15,10,speciesSIB,1
71,135.15,10,genusRT,5.96
71,135.15,10,genusBC,5.4
71,135.15,10,genusSIB,1
72,129.55,10,speciesRT,5.83
72,129.55,10,speciesBC,0.68
72,129.55,10,speciesSIB,5.49
72,129.55,10,genusRT,13.49
72,129.55,10,genusBC,5.36
72,129.55,10,genusSIB,9.73
73,123.95,10,speciesRT,2.78
73,123.95,10,speciesBC,2.01
73,123.95,10,speciesSIB,1
73,123.95,10,genusRT,8.21
73,123.95,10,genusBC,7.58
73,123.95,10,genusSIB,1
74,117.3,10,speciesRT,8.47
74,117.3,10,speciesBC,2.14
74,117.3,10,speciesSIB,7.17
74,117.3,10,genusRT,17.96
74,117.3,10,genusBC,7.68
74,117.3,10,genusSIB,12.64
75,106.85,10,speciesRT,12.13
75,106.85,10,speciesBC,2.94
75,106.85,10,speciesSIB,10.89
75,106.85,10,genusRT,22.56
75,106.85,10,genusBC,10.59
75,106.85,10,genusSIB,15.31
76,97.2,10,speciesRT,18.66
76,97.2,10,speciesBC,3.51
76,97.2,10,speciesSIB,17.13
76,97.2,10,genusRT,32.79
76,97.2,10,genusBC,11.62
76,97.2,10,genusSIB,25.14
77,91.645,10,speciesRT,14.7
77,91.645,10,speciesBC,5.03
77,91.645,10,speciesSIB,12.41
77,91.645,10,genusRT,29.31
77,91.645,10,genusBC,15.07
77,91.645,10,genusSIB,19.97
78,87.545,10,speciesRT,25.28
78,87.545,10,speciesBC,5.91
78,87.545,10,speciesSIB,23.32
78,87.545,10,genusRT,41.75
78,87.545,10,genusBC,15.86
78,87.545,10,genusSIB,32.8
79,84.675,10,speciesRT,7.41
79,84.675,10,speciesBC,7.41
79,84.675,10,speciesSIB,0
79,84.675,10,genusRT,17.88
79,84.675,10,genusBC,17.88
79,84.675,10,genusSIB,0
80,77.91,10,speciesRT,22.88
80,77.91,10,speciesBC,7.41
80,77.91,10,speciesSIB,20.1
80,77.91,10,genusRT,40.04
80,77.91,10,genusBC,17.88
80,77.91,10,genusSIB,30.71
81,69.105,10,speciesRT,22.75
81,69.105,10,speciesBC,6.9
81,69.105,10,speciesSIB,21.01
81,69.105,10,genusRT,39.03
81,69.105,10,genusBC,17.39
81,69.105,10,genusSIB,31.41
82,63.85,10,speciesRT,25.09
82,63.85,10,speciesBC,2.98
82,63.85,10,speciesSIB,24.55
82,63.85,10,genusRT,42.47
82,63.85,10,genusBC,12.64
82,63.85,10,genusSIB,36.13
83,58.83,10,speciesRT,22.92
83,58.83,10,speciesBC,6.11
83,58.83,10,speciesSIB,20
83,58.83,10,genusRT,37.91
83,58.83,10,genusBC,16.49
83,58.83,10,genusSIB,27.11
84,52.035,10,speciesRT,29.94
84,52.035,10,speciesBC,8.37
84,52.035,10,speciesSIB,26.55
84,52.035,10,genusRT,46.71
84,52.035,10,genusBC,19.67
84,52.035,10,genusSIB,35.66
85,44.55,10,speciesRT,31.47
85,44.55,10,speciesBC,10.39
85,44.55,10,speciesSIB,28.59
85,44.55,10,genusRT,52.63
85,44.55,10,genusBC,23.03
85,44.55,10,genusSIB,42.26
86,39.37,10,speciesRT,8.45
86,39.37,10,speciesBC,7.78
86,39.37,10,speciesSIB,1
86,39.37,10,genusRT,21.64
86,39.37,10,genusBC,21.02
86,39.37,10,genusSIB,1
87,35.805,10,speciesRT,20.15
87,35.805,10,speciesBC,7.88
87,35.805,10,speciesSIB,17.91
87,35.805,10,genusRT,39.05
87,35.805,10,genusBC,21.03
87,35.805,10,genusSIB,29.55
88,30.595,10,speciesRT,11.74
88,30.595,10,speciesBC,4.06
88,30.595,10,speciesSIB,8.94
88,30.595,10,genusRT,27.12
88,30.595,10,genusBC,15.58
88,30.595,10,genusSIB,15.48
89,25.165,10,speciesRT,6.59
89,25.165,10,speciesBC,5.58
89,25.165,10,speciesSIB,1.24
89,25.165,10,genusRT,17.97
89,25.165,10,genusBC,16.99
89,25.165,10,genusSIB,1.2
90,19.515,10,speciesRT,17.98
90,19.515,10,speciesBC,5.67
90,19.515,10,speciesSIB,14.95
90,19.515,10,genusRT,34.36
90,19.515,10,genusBC,17.1
90,19.515,10,genusSIB,24.31
91,13.81,10,speciesRT,15.98
91,13.81,10,speciesBC,8.39
91,13.81,10,speciesSIB,11.83
91,13.81,10,genusRT,30.13
91,13.81,10,genusBC,19.49
91,13.81,10,genusSIB,19.3
92,8.48,10,speciesRT,16.19
92,8.48,10,speciesBC,7.71
92,8.48,10,speciesSIB,13.11
92,8.48,10,genusRT,27.25
92,8.48,10,genusBC,17.02
92,8.48,10,genusSIB,20.51
93,3.96,10,speciesRT,11.31
93,3.96,10,speciesBC,6.65
93,3.96,10,speciesSIB,9.22
93,3.96,10,genusRT,17.79
93,3.96,10,genusBC,12.11
93,3.96,10,genusSIB,13.42
94,1.30085,10,speciesRT,11.7
94,1.30085,10,speciesBC,3.59
94,1.30085,10,speciesSIB,11.7
94,1.30085,10,genusRT,15.06
94,1.30085,10,genusBC,6.33
94,1.30085,10,genusSIB,15.06
70,140.4,11,speciesRT,NA
70,140.4,11,speciesBC,NA
70,140.4,11,speciesSIB,NA
70,140.4,11,genusRT,21.62
70,140.4,11,genusBC,0.16
70,140.4,11,genusSIB,21.46
71,135.15,11,speciesRT,1.23
71,135.15,11,speciesBC,0.23
71,135.15,11,speciesSIB,1
71,135.15,11,genusRT,6.09
71,135.15,11,genusBC,5.45
71,135.15,11,genusSIB,1
72,129.55,11,speciesRT,6.05
72,129.55,11,speciesBC,0.71
72,129.55,11,speciesSIB,5.69
72,129.55,11,genusRT,13.33
72,129.55,11,genusBC,5.53
72,129.55,11,genusSIB,9.38
73,123.95,11,speciesRT,2.72
73,123.95,11,speciesBC,2.02
73,123.95,11,speciesSIB,1
73,123.95,11,genusRT,8.61
73,123.95,11,genusBC,7.93
73,123.95,11,genusSIB,1
74,117.3,11,speciesRT,8.3
74,117.3,11,speciesBC,2.02
74,117.3,11,speciesSIB,7.06
74,117.3,11,genusRT,18.25
74,117.3,11,genusBC,8.01
74,117.3,11,genusSIB,12.8
75,106.85,11,speciesRT,12.35
75,106.85,11,speciesBC,2.96
75,106.85,11,speciesSIB,11.1
75,106.85,11,genusRT,22.25
75,106.85,11,genusBC,10.4
75,106.85,11,genusSIB,15.02
76,97.2,11,speciesRT,18.62
76,97.2,11,speciesBC,3.46
76,97.2,11,speciesSIB,17.11
76,97.2,11,genusRT,31.9
76,97.2,11,genusBC,11.22
76,97.2,11,genusSIB,24.37
77,91.645,11,speciesRT,15.33
77,91.645,11,speciesBC,5.18
77,91.645,11,speciesSIB,12.95
77,91.645,11,genusRT,28.66
77,91.645,11,genusBC,14.47
77,91.645,11,genusSIB,19.4
78,87.545,11,speciesRT,25.46
78,87.545,11,speciesBC,5.79
78,87.545,11,speciesSIB,23.37
78,87.545,11,genusRT,42.47
78,87.545,11,genusBC,15.69
78,87.545,11,genusSIB,33.61
79,84.675,11,speciesRT,7.7
79,84.675,11,speciesBC,7.7
79,84.675,11,speciesSIB,0
79,84.675,11,genusRT,18.23
79,84.675,11,genusBC,18.23
79,84.675,11,genusSIB,0
80,77.91,11,speciesRT,23.54
80,77.91,11,speciesBC,7.7
80,77.91,11,speciesSIB,20.51
80,77.91,11,genusRT,40.54
80,77.91,11,genusBC,18.23
80,77.91,11,genusSIB,30.95
81,69.105,11,speciesRT,23.61
81,69.105,11,speciesBC,7.3
81,69.105,11,speciesSIB,21.7
81,69.105,11,genusRT,39.33
81,69.105,11,genusBC,17.47
81,69.105,11,genusSIB,31.76
82,63.85,11,speciesRT,25.12
